time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/17:29:40.890720,13490,1616315380,890006065,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:40.990880,13491,1616315380,990293025,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.090100,13492,1616315381,89871883,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.190739,13493,1616315381,189934968,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.290217,13494,1616315381,289866924,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.390360,13495,1616315381,389889001,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.490122,13496,1616315381,489850044,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.590643,13497,1616315381,590066909,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.690681,13498,1616315381,690109968,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.790926,13499,1616315381,790057897,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.890911,13500,1616315381,889974117,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:41.990861,13501,1616315381,990026950,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.090095,13502,1616315382,89849948,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.190852,13503,1616315382,189899921,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.290127,13504,1616315382,289874076,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.390943,13505,1616315382,389959096,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.491067,13506,1616315382,489973068,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.591001,13507,1616315382,590055942,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.690818,13508,1616315382,689959049,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.790870,13509,1616315382,790028095,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.890778,13510,1616315382,890014886,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:42.990779,13511,1616315382,990010976,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.090736,13512,1616315383,90028047,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.190312,13513,1616315383,189966917,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.290880,13514,1616315383,289941072,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.390881,13515,1616315383,390007972,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.490834,13516,1616315383,490009069,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.590840,13517,1616315383,589967966,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.690764,13518,1616315383,689980983,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.790700,13519,1616315383,790045022,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.890935,13520,1616315383,890069007,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:43.990891,13521,1616315383,990011930,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.091041,13522,1616315384,90018033,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.190285,13523,1616315384,190009117,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.290851,13524,1616315384,289901018,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.390684,13525,1616315384,390043973,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.491168,13526,1616315384,490607023,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.590323,13527,1616315384,589992046,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.690683,13528,1616315384,689918994,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.790788,13529,1616315384,790010929,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.890732,13530,1616315384,889978885,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:44.990688,13531,1616315384,990009069,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.090230,13532,1616315385,89900970,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.190228,13533,1616315385,189899921,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.290582,13534,1616315385,289937019,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.390849,13535,1616315385,390120983,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.490559,13536,1616315385,489968061,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.590860,13537,1616315385,590084075,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.690228,13538,1616315385,689870119,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.790554,13539,1616315385,789951086,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.891151,13540,1616315385,890034914,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:45.990405,13541,1616315385,989984989,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.091163,13542,1616315386,90225934,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.190444,13543,1616315386,190037012,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.290878,13544,1616315386,290086030,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.390767,13545,1616315386,390050888,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.491049,13546,1616315386,490010976,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.590969,13547,1616315386,590152025,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.690909,13548,1616315386,690027952,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.791110,13549,1616315386,790014028,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.891210,13550,1616315386,890152931,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:46.990395,13551,1616315386,989976882,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.090898,13552,1616315387,90082883,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.190197,13553,1616315387,189897060,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.291153,13554,1616315387,289964914,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.390794,13555,1616315387,390089988,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.490962,13556,1616315387,490031003,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.590860,13557,1616315387,590085029,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.691073,13558,1616315387,690043926,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.790803,13559,1616315387,790088891,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.890773,13560,1616315387,890017986,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:47.990783,13561,1616315387,990056037,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.090214,13562,1616315388,89857101,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.190986,13563,1616315388,189919948,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.290386,13564,1616315388,290060043,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.390188,13565,1616315388,389894008,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.490908,13566,1616315388,489933967,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.590892,13567,1616315388,590074062,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.690820,13568,1616315388,689986944,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.791133,13569,1616315388,790417909,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.890792,13570,1616315388,890031099,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:48.990660,13571,1616315388,990045070,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.090931,13572,1616315389,89991092,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.190790,13573,1616315389,190061092,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
