time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/16:02:42.374242,1092,1616310162,363623289,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012484900653362274, -3.9161572456359863, 0.10263822972774506, -0.03906324878334999, -0.17240239679813385, 0.12447615712881088)","(-0.6902913451194763, 13.038837432861328, 1.76407790184021, -0.07669904083013535, -0.4218447208404541, 0.23009712994098663)","(-0.00018310546875, 0.0018310546875, -0.0013427734375, -6.103515625e-05, -6.103515625e-05, -0.0006103515625)"
2021/03/21/16:02:42.394668,1093,1616310162,383625352,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01251685805618763, -3.910287618637085, 0.10506703704595566, -0.03905259445309639, -0.17239174246788025, 0.12448680400848389)","(0.49854376912117004, 10.737865447998047, 5.905826091766357, 0.07669904083013535, 0.2684466540813446, 0.4218447208404541)","(-0.0006103515625, -0.0010986328125, 0.001220703125, -0.00079345703125, 0.0010986328125, -0.00030517578125)"
2021/03/21/16:02:42.414531,1094,1616310162,403655909,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012484900653362274, -3.9044606685638428, 0.10733604431152344, -0.03906324878334999, -0.17244501411914825, 0.12450810521841049)","(-0.2684466540813446, 10.622817039489746, 3.3364083766937256, -0.07669904083013535, -0.34514567255973816, 0.8053399324417114)","(0.00128173828125, 0.0, 0.00067138671875, 0.0, -0.00054931640625, 0.0)"
2021/03/21/16:02:42.434515,1095,1616310162,423553322,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012431636452674866, -3.8994855880737305, 0.1089126393198967, -0.03907389938831329, -0.17242370545864105, 0.12446549534797668)","(-0.2684466540813446, 8.897089004516602, -0.2684466540813446, -0.3834952116012573, 0.03834952041506767, -0.11504856497049332)","(-0.0001220703125, 0.000732421875, -0.00048828125, 0.00048828125, -0.00054931640625, 0.00054931640625)"
2021/03/21/16:02:42.454255,1096,1616310162,443545077,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012484900653362274, -3.8923377990722656, 0.11120296269655228, -0.03906324878334999, -0.17247696220874786, 0.12445484846830368)","(0.11504856497049332, 13.537381172180176, 9.39563274383545, -0.07669904083013535, -1.1121361255645752, -0.23009712994098663)","(-0.0010986328125, 0.00054931640625, -0.0006103515625, -0.00128173828125, -0.000244140625, 0.000244140625)"
2021/03/21/16:02:42.474681,1097,1616310162,463658840,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012484900653362274, -3.8870646953582764, 0.11382350325584412, -0.03906324878334999, -0.17242370545864105, 0.12446549534797668)","(0.07669904083013535, 8.590292930603027, 0.34514567255973816, -0.07669904083013535, 0.1533980816602707, -0.19174760580062866)","(0.00030517578125, -0.000732421875, 0.00042724609375, -0.0001220703125, 0.0010986328125, -0.0006103515625)"
2021/03/21/16:02:42.494235,1098,1616310162,483659417,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012484900653362274, -3.8804495334625244, 0.1149100735783577, -0.03907389938831329, -0.17245566844940186, 0.12445484846830368)","(-0.2684466540813446, 14.879613876342773, -0.23009712994098663, 0.0, -0.6135923266410828, -0.19174760580062866)","(0.00030517578125, -0.0001220703125, 0.0003662109375, 0.00091552734375, 0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:42.514149,1099,1616310162,503722914,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012420983985066414, -3.875016927719116, 0.11601795256137848, -0.03907389938831329, -0.17241305112838745, 0.12445484846830368)","(-0.07669904083013535, 6.481069087982178, 4.10339879989624, -0.2684466540813446, 0.3067961633205414, -0.2684466540813446)","(0.00030517578125, -0.0003662109375, -0.00128173828125, -0.00018310546875, 0.0, 0.00048828125)"
2021/03/21/16:02:42.534093,1100,1616310162,523561856,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012484900653362274, -3.871544122695923, 0.11872372776269913, -0.03905259445309639, -0.17244501411914825, 0.12447615712881088)","(-0.19174760580062866, 7.63155460357666, 4.448544502258301, 0.03834952041506767, -0.07669904083013535, 0.1533980816602707)","(0.00030517578125, -0.00091552734375, -0.00067138671875, -0.0001220703125, -0.00054931640625, -0.00091552734375)"
2021/03/21/16:02:42.554558,1101,1616310162,543628981,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012474247254431248, -3.865354537963867, 0.11942679435014725, -0.03906324878334999, -0.17238110303878784, 0.12447615712881088)","(-0.1533980816602707, 10.81456470489502, 1.2655341625213623, -0.11504856497049332, 0.7669904232025146, 0.11504856497049332)","(-0.0001220703125, 0.00048828125, -0.0006103515625, -0.000732421875, -0.000732421875, 0.00115966796875)"
2021/03/21/16:02:42.574083,1102,1616310162,563597205,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012474247254431248, -3.86137056350708, 0.12229236215353012, -0.03905259445309639, -0.17243435978889465, 0.12447615712881088)","(0.46019425988197327, 5.98252534866333, 5.177185535430908, 0.0, 0.07669904083013535, 0.19174760580062866)","(-0.00018310546875, 0.00103759765625, -0.0001220703125, -0.00018310546875, 0.00140380859375, 0.000244140625)"
2021/03/21/16:02:42.594529,1103,1616310162,583690085,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012548815459012985, -3.8563106060028076, 0.1233682855963707, -0.03907389938831329, -0.17243435978889465, 0.12446549534797668)","(-0.575242817401886, 11.658254623413086, -0.7286409139633179, -0.34514567255973816, -0.07669904083013535, -0.07669904083013535)","(-0.0001220703125, -0.00152587890625, 0.0, -0.0001220703125, 0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:42.614197,1104,1616310162,603602707,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012474247254431248, -3.8502492904663086, 0.1258077323436737, -0.03906324878334999, -0.17243435978889465, 0.12445484846830368)","(-0.49854376912117004, 8.820389747619629, 6.327671051025391, -0.2684466540813446, 0.3067961633205414, -0.19174760580062866)","(-0.00067138671875, -0.00128173828125, 0.00244140625, 6.103515625e-05, 0.0, -0.0006103515625)"
2021/03/21/16:02:42.634096,1105,1616310162,623673345,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012580773793160915, -3.8461692333221436, 0.12717127799987793, -0.03904194384813309, -0.17243435978889465, 0.12447615712881088)","(-0.3067961633205414, 8.321846008300781, -0.6135923266410828, 0.2684466540813446, 0.03834952041506767, 0.3067961633205414)","(-0.0001220703125, -0.00225830078125, -0.00091552734375, 0.00164794921875, 0.00054931640625, 0.00054931640625)"
2021/03/21/16:02:42.654168,1106,1616310162,643610121,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012559467926621437, -3.840672731399536, 0.1276826113462448, -0.03904194384813309, -0.17241305112838745, 0.12445484846830368)","(-0.49854376912117004, 8.436894416809082, 1.4956313371658325, 0.3067961633205414, 0.3067961633205414, -0.3067961633205414)","(0.00030517578125, 0.0018310546875, 0.00054931640625, -0.000244140625, -0.0010986328125, -0.0006103515625)"
2021/03/21/16:02:42.674168,1107,1616310162,663659742,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012548815459012985, -3.837242603302002, 0.12965333461761475, -0.03904194384813309, -0.17244501411914825, 0.12446549534797668)","(0.2684466540813446, 5.905826091766357, 6.941263198852539, 0.11504856497049332, -0.2684466540813446, -0.07669904083013535)","(-0.0001220703125, 0.000244140625, 0.00042724609375, -0.0006103515625, 0.0, -0.0006103515625)"
2021/03/21/16:02:42.694489,1108,1616310162,683678933,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012602078728377819, -3.8331198692321777, 0.13072925806045532, -0.03906324878334999, -0.17240239679813385, 0.12445484846830368)","(0.3834952116012573, 8.20679759979248, 3.2980587482452393, -0.23009712994098663, 0.46019425988197327, -0.2684466540813446)","(-0.00103759765625, 0.00079345703125, -0.00244140625, -0.00067138671875, 0.000244140625, -0.0006103515625)"
2021/03/21/16:02:42.714460,1109,1616310162,703605918,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012538162060081959, -3.828080892562866, 0.13194365799427032, -0.03905259445309639, -0.17245566844940186, 0.12447615712881088)","(-0.2684466540813446, 6.020874977111816, 0.2684466540813446, -0.23009712994098663, -0.6135923266410828, 0.1533980816602707)","(0.00079345703125, 0.0013427734375, -6.103515625e-05, 6.103515625e-05, 0.001953125, 0.000244140625)"
2021/03/21/16:02:42.734425,1110,1616310162,723593315,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012559467926621437, -3.826845407485962, 0.1342339664697647, -0.03905259445309639, -0.17240239679813385, 0.12447615712881088)","(-0.5368933081626892, -0.34514567255973816, 2.9529130458831787, -0.19174760580062866, 0.6135923266410828, 0.1533980816602707)","(0.00030517578125, 6.103515625e-05, 0.00189208984375, -0.00018310546875, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:42.754503,1111,1616310162,743647032,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012751216068863869, -3.82546067237854, 0.13403157889842987, -0.03904194384813309, -0.17243435978889465, 0.12446549534797668)","(0.34514567255973816, 6.634467124938965, 0.9970875382423401, 0.1533980816602707, -0.19174760580062866, -0.03834952041506767)","(0.0003662109375, -0.00189208984375, -0.0006103515625, 0.0008544921875, 0.00079345703125, -0.00115966796875)"
2021/03/21/16:02:42.774514,1112,1616310162,763595213,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012623384594917297, -3.8200812339782715, 0.13443636894226074, -0.03905259445309639, -0.17244501411914825, 0.12446549534797668)","(0.03834952041506767, 8.590292930603027, 1.76407790184021, -0.19174760580062866, -0.4218447208404541, 0.03834952041506767)","(-0.00054931640625, 0.00311279296875, -0.00048828125, -0.00018310546875, 0.000244140625, -0.0006103515625)"
2021/03/21/16:02:42.794264,1113,1616310162,783601221,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012623384594917297, -3.817556142807007, 0.13771739602088928, -0.03904194384813309, -0.17242370545864105, 0.12449745833873749)","(0.0, 1.9174760580062866, 5.790777683258057, 0.11504856497049332, 0.1533980816602707, 0.6135923266410828)","(-0.00018310546875, -0.00115966796875, 0.00164794921875, 0.0020751953125, -0.00054931640625, 0.00054931640625)"
2021/03/21/16:02:42.814264,1114,1616310162,803668770,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01269795186817646, -3.8158626556396484, 0.1377599984407425, -0.03907389938831329, -0.17242370545864105, 0.12447615712881088)","(-0.4218447208404541, 0.11504856497049332, 1.150485634803772, -0.23009712994098663, -0.07669904083013535, 0.19174760580062866)","(0.00067138671875, 0.00103759765625, 0.000244140625, -6.103515625e-05, -0.00054931640625, -0.00115966796875)"
2021/03/21/16:02:42.834149,1115,1616310162,823598576,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012687299400568008, -3.8162779808044434, 0.13767477869987488, -0.03906324878334999, -0.17239174246788025, 0.12448680400848389)","(-0.03834952041506767, 1.4572818279266357, 0.0, -0.3067961633205414, 0.7286409139633179, 0.19174760580062866)","(-6.103515625e-05, -0.00054931640625, -0.00146484375, -0.00018310546875, 0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:42.854436,1116,1616310162,843649383,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012665994465351105, -3.815457820892334, 0.13774935901165009, -0.039031289517879486, -0.17239174246788025, 0.12449745833873749)","(0.2684466540813446, 1.840777039527893, 0.11504856497049332, 0.03834952041506767, 0.6519418358802795, 0.5368933081626892)","(-0.0001220703125, -0.00042724609375, 0.00140380859375, 0.00042724609375, 0.0008544921875, -0.001220703125)"
2021/03/21/16:02:42.874385,1117,1616310162,863606376,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012623384594917297, -3.81280517578125, 0.13788782060146332, -0.03906324878334999, -0.17239174246788025, 0.12447615712881088)","(-0.9970875382423401, 4.793690204620361, 0.23009712994098663, -0.5368933081626892, 0.7286409139633179, 0.19174760580062866)","(-0.0001220703125, -0.00164794921875, -0.0006103515625, 0.00103759765625, -0.00018310546875, 0.0)"
2021/03/21/16:02:42.894658,1118,1616310162,883646690,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012612731195986271, -3.809162139892578, 0.13825002312660217, -0.03905259445309639, -0.17244501411914825, 0.12447615712881088)","(0.4218447208404541, 5.867476463317871, 1.2655341625213623, -0.3834952116012573, -0.5368933081626892, 0.34514567255973816)","(-0.00018310546875, 0.00018310546875, 0.00177001953125, -0.001220703125, -0.00054931640625, 0.00140380859375)"
2021/03/21/16:02:42.914512,1119,1616310162,903640885,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012612731195986271, -3.8053483963012695, 0.14003966748714447, -0.03904194384813309, -0.17243435978889465, 0.12442289292812347)","(0.2684466540813446, 6.902913570404053, 3.7582530975341797, -0.11504856497049332, -0.2684466540813446, -0.9587380290031433)","(-0.0001220703125, 0.00164794921875, 0.00091552734375, 0.0003662109375, 0.0, 0.00054931640625)"
2021/03/21/16:02:42.934498,1120,1616310162,923593336,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012612731195986271, -3.803590774536133, 0.14048707485198975, -0.03907389938831329, -0.17240239679813385, 0.12443354725837708)","(0.03834952041506767, -1.5339808464050293, 1.840777039527893, -0.34514567255973816, 0.1533980816602707, -0.8053399324417114)","(-0.0001220703125, 0.0001220703125, -0.0001220703125, -0.000732421875, 0.0010986328125, -0.0006103515625)"
2021/03/21/16:02:42.954358,1121,1616310162,943538795,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012559467926621437, -3.8034310340881348, 0.14161625504493713, -0.03905259445309639, -0.17240239679813385, 0.12444419413805008)","(-0.11504856497049332, 2.6461169719696045, 3.144660711288452, -0.03834952041506767, 0.49854376912117004, -0.575242817401886)","(-0.0009765625, 0.0010986328125, -0.00018310546875, 6.103515625e-05, -0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:42.974446,1122,1616310162,963658843,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01269795186817646, -3.801439046859741, 0.14180800318717957, -0.03906324878334999, -0.17241305112838745, 0.12447615712881088)","(0.8436894416809082, 6.979612827301025, -0.34514567255973816, -0.03834952041506767, 0.1533980816602707, 0.11504856497049332)","(-6.103515625e-05, 0.0001220703125, -0.00018310546875, -0.0001220703125, 0.00079345703125, -0.0006103515625)"
2021/03/21/16:02:42.994380,1123,1616310162,983588464,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012538162060081959, -3.7971136569976807, 0.14213824272155762, -0.03906324878334999, -0.17243435978889465, 0.12448680400848389)","(-1.150485634803772, 7.4014573097229, 1.0354371070861816, -0.11504856497049332, -0.3067961633205414, 0.4218447208404541)","(0.000732421875, 0.00164794921875, -0.0009765625, 0.00054931640625, -0.00030517578125, -0.00030517578125)"
2021/03/21/16:02:43.014220,1124,1616310163,3612300,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012559467926621437, -3.7931084632873535, 0.1438213586807251, -0.03904194384813309, -0.17242370545864105, 0.12446549534797668)","(-0.9970875382423401, 5.867476463317871, 5.675729274749756, 0.23009712994098663, 0.0, -0.03834952041506767)","(-0.0001220703125, 0.0009765625, -0.00067138671875, -0.00018310546875, 0.0010986328125, -0.00115966796875)"
2021/03/21/16:02:43.034272,1125,1616310163,23681503,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012665994465351105, -3.7915425300598145, 0.14458833634853363, -0.03907389938831329, -0.17243435978889465, 0.12447615712881088)","(0.9587380290031433, -1.8024275302886963, 0.34514567255973816, -0.2684466540813446, -0.575242817401886, 0.11504856497049332)","(-0.0001220703125, 0.0009765625, -6.103515625e-05, -0.00018310546875, 0.0008544921875, -0.0006103515625)"
2021/03/21/16:02:43.054225,1126,1616310163,43620394,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012580773793160915, -3.7913293838500977, 0.14467357099056244, -0.03906324878334999, -0.17240239679813385, 0.12446549534797668)","(-0.575242817401886, 1.572330355644226, -0.575242817401886, 0.03834952041506767, 0.49854376912117004, -0.03834952041506767)","(0.00030517578125, 0.00146484375, -0.0006103515625, -0.00018310546875, 0.00030517578125, 0.000244140625)"
2021/03/21/16:02:43.074026,1127,1616310163,63595119,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012729909271001816, -3.791350841522217, 0.1450890302658081, -0.03906324878334999, -0.17244501411914825, 0.12446549534797668)","(0.6135923266410828, 0.23009712994098663, 1.418932318687439, 0.03834952041506767, -0.34514567255973816, 0.07669904083013535)","(0.000244140625, -0.00030517578125, -0.00054931640625, 0.00042724609375, 0.00079345703125, 0.0008544921875)"
2021/03/21/16:02:43.094192,1128,1616310163,83695288,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01276186853647232, -3.7910633087158203, 0.14578144252300262, -0.03907389938831329, -0.17242370545864105, 0.12443354725837708)","(0.07669904083013535, 0.3834952116012573, -0.4218447208404541, -0.07669904083013535, 0.0, -0.6519418358802795)","(0.0006103515625, 0.00048828125, 0.0001220703125, -0.001220703125, 0.0010986328125, -0.00030517578125)"
2021/03/21/16:02:43.114400,1129,1616310163,103701083,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012719258666038513, -3.7894866466522217, 0.14576013386249542, -0.03907389938831329, -0.17244501411914825, 0.12446549534797668)","(-0.6135923266410828, 5.714078426361084, 0.07669904083013535, -0.19174760580062866, -0.4218447208404541, 0.0)","(-6.103515625e-05, 0.0003662109375, 0.0001220703125, -0.00079345703125, 0.001953125, 0.001953125)"
2021/03/21/16:02:43.134465,1130,1616310163,123630281,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012740562669932842, -3.787132501602173, 0.14588797092437744, -0.03907389938831329, -0.17242370545864105, 0.12444419413805008)","(0.19174760580062866, 4.218447208404541, 0.2684466540813446, -0.1533980816602707, 0.11504856497049332, -0.3834952116012573)","(0.00030517578125, 0.00067138671875, -0.00042724609375, -0.00054931640625, 0.0010986328125, 0.000244140625)"
2021/03/21/16:02:43.154420,1131,1616310163,143661983,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012708605267107487, -3.7844905853271484, 0.14640994369983673, -0.03906324878334999, -0.17242370545864105, 0.12448680400848389)","(0.4218447208404541, 2.9529130458831787, 0.4218447208404541, 0.19174760580062866, 0.0, 0.34514567255973816)","(-0.0001220703125, -0.00079345703125, -0.00048828125, -0.00067138671875, 0.0, 0.00054931640625)"
2021/03/21/16:02:43.174436,1132,1616310163,163663083,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012655341997742653, -3.7807729244232178, 0.1486363559961319, -0.039084553718566895, -0.17241305112838745, 0.12443354725837708)","(-0.23009712994098663, 9.587380409240723, 6.289321422576904, -0.49854376912117004, 0.4218447208404541, -0.6519418358802795)","(0.000244140625, 0.0009765625, 0.00091552734375, -0.001220703125, 0.00079345703125, -0.00030517578125)"
2021/03/21/16:02:43.194083,1133,1616310163,183624717,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012634036131203175, -3.776458501815796, 0.1503833830356598, -0.0391058586537838, -0.17243435978889465, 0.12446549534797668)","(-0.4218447208404541, 4.870388984680176, 1.418932318687439, -0.7669904232025146, 0.07669904083013535, -0.11504856497049332)","(-6.103515625e-05, 0.000244140625, 0.001708984375, -0.00067138671875, -0.0013427734375, -0.00030517578125)"
2021/03/21/16:02:43.214597,1134,1616310163,203564026,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012634036131203175, -3.772932291030884, 0.15071362257003784, -0.03906324878334999, -0.17241305112838745, 0.12446549534797668)","(-0.23009712994098663, 7.63155460357666, 1.6490293741226196, 0.07669904083013535, 0.3834952116012573, -0.07669904083013535)","(-0.00103759765625, -0.000732421875, 0.00054931640625, -0.00067138671875, -0.00079345703125, -0.00030517578125)"
2021/03/21/16:02:43.234542,1135,1616310163,223659957,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012623384594917297, -3.767765998840332, 0.15215171873569489, -0.03904194384813309, -0.17244501411914825, 0.12443354725837708)","(-0.11504856497049332, 10.66116714477539, 3.144660711288452, 0.4218447208404541, -0.23009712994098663, -0.6902913451194763)","(-0.0001220703125, -0.00103759765625, 0.00054931640625, -0.00067138671875, 0.0010986328125, 0.0010986328125)"
2021/03/21/16:02:43.254275,1136,1616310163,243562854,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012687299400568008, -3.7627272605895996, 0.15272696316242218, -0.03907389938831329, -0.17241305112838745, 0.12444419413805008)","(-0.6135923266410828, 7.86165189743042, 2.147573232650757, -0.23009712994098663, 0.3834952116012573, -0.46019425988197327)","(-0.00018310546875, -0.00018310546875, -0.0008544921875, -0.0001220703125, -0.0010986328125, 0.000244140625)"
2021/03/21/16:02:43.274253,1137,1616310163,263673079,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012676647864282131, -3.7583489418029785, 0.15495336055755615, -0.03905259445309639, -0.17240239679813385, 0.12445484846830368)","(0.19174760580062866, 8.436894416809082, 3.4514567852020264, -0.03834952041506767, 0.7286409139633179, -0.07669904083013535)","(0.000244140625, -0.00067138671875, 0.001220703125, -6.103515625e-05, 0.000244140625, 0.00054931640625)"
2021/03/21/16:02:43.294218,1138,1616310163,283641808,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012729909271001816, -3.7518398761749268, 0.15690280497074127, -0.03904194384813309, -0.17242370545864105, 0.12448680400848389)","(0.19174760580062866, 11.38980770111084, 1.150485634803772, 0.19174760580062866, 0.23009712994098663, 0.3834952116012573)","(0.000244140625, 0.00140380859375, 0.0010986328125, -0.000732421875, 0.000244140625, 0.0010986328125)"
2021/03/21/16:02:43.314010,1139,1616310163,303659420,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012687299400568008, -3.7453420162200928, 0.15860722959041595, -0.03907389938831329, -0.17244501411914825, 0.12448680400848389)","(-0.19174760580062866, 11.619904518127441, 5.215534687042236, -0.4218447208404541, -0.3834952116012573, 0.49854376912117004)","(-0.00054931640625, 0.001220703125, 0.001220703125, -0.0006103515625, 0.000244140625, -0.00030517578125)"
2021/03/21/16:02:43.334589,1140,1616310163,323657271,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01269795186817646, -3.7398879528045654, 0.15961922705173492, -0.03904194384813309, -0.17244501411914825, 0.12446549534797668)","(0.1533980816602707, 7.4014573097229, 3.7199034690856934, 0.3067961633205414, -0.2684466540813446, 0.03834952041506767)","(0.000244140625, 0.00164794921875, -0.0018310546875, -0.00067138671875, -0.0013427734375, 0.00054931640625)"
2021/03/21/16:02:43.354477,1141,1616310163,343613668,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012719258666038513, -3.7355949878692627, 0.16271914541721344, -0.039020638912916183, -0.17243435978889465, 0.12444419413805008)","(0.0, 10.699516296386719, 2.9529130458831787, 0.7286409139633179, 0.03834952041506767, -0.34514567255973816)","(-0.0006103515625, -0.0010986328125, 0.00360107421875, -0.0001220703125, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:43.374363,1142,1616310163,363634662,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012815131805837154, -3.7290542125701904, 0.16293220221996307, -0.03905259445309639, -0.17241305112838745, 0.12450810521841049)","(0.575242817401886, 10.66116714477539, 1.7257283926010132, 0.11504856497049332, 0.46019425988197327, 0.7669904232025146)","(0.00079345703125, 0.0029296875, -6.103515625e-05, -0.00067138671875, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:43.394241,1143,1616310163,383641539,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.012719258666038513, -3.7270939350128174, 0.1643596589565277, -0.03905259445309639, -0.17244501411914825, 0.12446549534797668)","(0.1533980816602707, -1.9558255672454834, 4.525243282318115, 0.03834952041506767, -0.1533980816602707, -0.11504856497049332)","(0.000244140625, 0.00042724609375, -0.0006103515625, 0.00042724609375, 0.0, 0.0008544921875)"
2021/03/21/16:02:43.414495,1144,1616310163,403665518,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01327319536358118, -3.7272539138793945, 0.16459402441978455, -0.03907389938831329, -0.17244501411914825, 0.12448680400848389)","(1.418932318687439, 0.8436894416809082, 0.49854376912117004, -0.3834952116012573, -0.1533980816602707, 0.3834952116012573)","(-0.000244140625, 0.0003662109375, -0.0010986328125, -0.00018310546875, 6.103515625e-05, 0.00054931640625)"
2021/03/21/16:02:43.434532,1145,1616310163,423605860,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.015329155139625072, -3.727360248565674, 0.16459402441978455, -0.039020638912916183, -0.17246632277965546, 0.12445484846830368)","(1.1888351440429688, 0.46019425988197327, -0.7669904232025146, 0.6135923266410828, -0.575242817401886, -0.34514567255973816)","(0.002197265625, -0.00018310546875, -0.0001220703125, -0.00018310546875, 0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:43.454345,1146,1616310163,443580671,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014583471231162548, -3.727221727371216, 0.16459402441978455, -0.039031289517879486, -0.17243435978889465, 0.12444419413805008)","(-0.3067961633205414, 0.1533980816602707, -0.2684466540813446, 0.3067961633205414, 0.1533980816602707, -0.575242817401886)","(0.0, 0.0, -0.0015869140625, -0.0001220703125, -0.00189208984375, 0.000244140625)"
2021/03/21/16:02:43.474249,1147,1616310163,463634911,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014700649306178093, -3.727200508117676, 0.16460466384887695, -0.03904194384813309, -0.17243435978889465, 0.12447615712881088)","(-0.3067961633205414, 0.1533980816602707, 0.0, 0.0, 0.07669904083013535, 0.11504856497049332)","(-6.103515625e-05, 0.0001220703125, 0.0003662109375, 0.0003662109375, 0.00054931640625, -6.103515625e-05)"
2021/03/21/16:02:43.494233,1148,1616310163,483666429,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.014668691903352737, -3.727221727371216, 0.16460466384887695, -0.0391058586537838, -0.17243435978889465, 0.12450810521841049)","(-0.3067961633205414, -0.11504856497049332, 0.0, -1.1121361255645752, -0.07669904083013535, 0.9587380290031433)","(-0.000244140625, -0.00030517578125, -0.0001220703125, -0.00067138671875, 0.00140380859375, 0.00054931640625)"
